id,uuid,ip_hash,sex,age,region,politica,datetime,score,zone
106,4fe7213e-2edc-4380-987f-4ea87aafccf3,d0a7786f1184c5a9b8548c5efe7ef52fb3aa8d2b99840258d6919ba0be5f66d8318ee220505897152c7d07588a99baeb0a748d648c835267178ad3f44e7e27d4,Masculino,30,Antioquia,5,2019-12-03 21:16:35.740286-05,,Ciudad
82,e3f8cea2-f959-4f0a-a9bd-7cae1829a32a,585f5b7d687407dfaa57061541b85fff44f2976a49b1afe0ceeabefd3e71c74bb59b82013356d34be8693ba597e62f10915d4593194e566d660c442762f94391,Femenino,33,Bogotá D.C.,3,2019-12-03 18:07:20.959554-05,,Ciudad
84,9043397e-c287-4a4f-8e12-f55824428b93,207d1d81f22c8794ce9581d91e3abd7e91e357f06326428be4bbbc12f80686d2fb2664ef0f7e2eb4ebaf0b5395dd665b1688d1e7ddb679c7530ddb4a2e5c4909,Masculino,24,Santander,5,2019-12-03 18:18:08.165077-05,,Ciudad
85,a1e0af7c-69cb-4b3f-af4b-204c2ae0829a,8f18183f71b8b5704a5b0859e136fe57aa2ab4e17b4b579db331d3296062f37ac3a581da4161ef12a514884e4b87628e63ba3fc4511ff0e66f74496d70eef77e,Femenino,24,Bogotá D.C.,4,2019-12-03 18:21:22.224732-05,,Ciudad
91,e522cdef-f167-44cc-8b1c-c6ec6119c4c3,6421c93fbfad3940ac2269d0603c152f439601063a0fb3d6aad13964f7db24c20874acf5aa968ad2899308af68f90b15fdd65079e2d084f03aa865b4aae43589,Masculino,24,Valle del Cauca,0,2019-12-03 19:10:31.880062-05,,Ciudad
96,ccc75fa2-8e1a-4327-9360-c29b7486e96d,c3dc33b92738c2fdd27941d9602bf22fa9c628093aae848240d2ead8c71437c91cf6e87e1b0c848571ece2b7efe24bece26331d713cad22ef2c33cf2ddca88e0,Masculino,25,Santander,3,2019-12-03 20:09:23.966033-05,,Ciudad
97,d9e7d5c4-62ab-48db-8b20-d639bd971df6,edcab219f8cfbfa62e69ca61ed721d2cec00118ccf43f17af9fc808eead743d1a215c5bf77bf50c345d8b9353adc1b52bd05f3b96c80c32d042f1ce10056cc16,Masculino,34,Bogotá D.C.,3,2019-12-03 20:09:58.90319-05,,Ciudad
102,d527225a-aa8e-49f8-8b0d-d86a0606f204,755d8dfde9ce984fa2ee96d2254b1afc9f2e19cc445ee3643903bf04387af08584afd59199cf8a1d111afd29545c0001eb501d235ded10ab18ba2a9a05dda61e,Femenino,42,Bolívar,3,2019-12-03 20:38:15.433504-05,,Ciudad
108,25f55057-d7a9-4746-a460-d862732fa98e,eb1480920a5b77b914449c8f912ec0c44c8d0259c131722eabdb79e23debabb2e5bd5608ac2c34a1cabbc6669898bc953e51059b6ece7dcfd94591c1000b7a7e,Femenino,39,Magdalena,4,2019-12-03 21:26:09.433081-05,,Ciudad
87,68393ba0-2bbe-4c68-8013-2a31b35a84c3,297124115c518cfe0fea90f323bc69e5ffde04c419a6b559d68ea36770881cd4da1f1975e385b9b57ee3e4bfa2069dcc3cac13b9a93eef47c1a65542390d568a,Masculino,50,Bogotá D.C.,3,2019-12-03 18:33:07.181581-05,,Ciudad
90,0d5f90fc-acbb-46b6-b95b-5f840d73dd3b,0be22e7479381d8406a2e5ec147852bbb41a4268a8a26df0d93bdf79813dd1a56bf77301b881001e0275a4809faa0c49e7c6cd81929d3f94affe7223f4108917,Masculino,24,Antioquia,0,2019-12-03 19:07:28.55996-05,,Ciudad
92,c40c4219-2384-4789-bf01-5e554bd06608,ea99dc8d26636b7b3d262e76420cce4fd37c66914646474714dbe1b02f126655f07cf618a1cc1c74f83fb2c1855bfbc98740d5d63a3cc4798015d624cd07ac33,Femenino,30,Bogotá D.C.,1,2019-12-03 19:11:14.012801-05,,Ciudad
98,bafd154d-1484-4922-9fc6-773fc7c67474,7950d97bfd7f3e10cc00d62ffdcf17516f634e513adf799204b401bd671d60e4104fabd750b93afef45a6693c2b29e52e0586683158cddfbbd67328382eaa658,Masculino,38,Bogotá D.C.,2,2019-12-03 20:26:28.185159-05,,Ciudad
101,c6ccfeb6-5958-401f-a61a-4d4eb90277b1,86bab04d4c54baa147a182551206d9e4efb5f0e4f24d9f178bad0aab93c010fd91e03c681ddb671a75d4752785b1ad1443d6916774c7b650cf6e4e5d1c0f2550,Masculino,25,Valle del Cauca,10,2019-12-03 20:35:58.018735-05,,Ciudad
104,89336797-14f6-4a19-aee6-7bd2e6a4b42e,0294b70cda0bf502fd28262fbf974395bf26a4b0db3cd37487bac53ddb5a75d4264b949d6477f04459ef15bfcd0debb93c9e889d0b5bfe8c200d5c5e2c0b10b7,Femenino,35,Bogotá D.C.,2,2019-12-03 20:48:05.906126-05,,Ciudad
105,bd2c3d9b-f325-4735-9ec9-e14b363b50f8,77ad4d72d7808ee9d315d61a474480d707ad61473c62e7fc07570f12fc6ece83a8b53b935326d4542f64c8179116be30b5057d36ee235ee553afdf04572ce23a,Otro,33,Bogotá D.C.,5,2019-12-03 20:56:07.819567-05,,Ciudad
107,71b773dc-1f05-4dba-98fc-c0ea4da2306f,3ed7665d55f2b9119f9c35b372eb0542938c3ac483d4deef2783d08c8c488048a560428d41a249001c5effd784ddc9697d750a83b0675d090e95ec19389d898a,Femenino,20,Santander,4,2019-12-03 21:20:54.043852-05,,Ciudad
109,71df91e0-889d-431a-aab4-1a87ab5ebbf4,4b009cf6f0b3fd4a9a4b0cb2ecc3b423e63d106337d548367450f3b81cf80fa6aad61cf152d8fd18ca5cbaf23e203517193038d74186afd456aa62dac010c1ba,Femenino,33,Bogotá D.C.,7,2019-12-03 21:32:13.885351-05,,Ciudad
110,e5da365a-d607-4af5-bb87-4e55a9e6243a,cab5a5db70f248b9abe2122f847a5a7c5efc085153d162c78626d2fbc5c6123ed453be75b8b21f91b77083dafd4e7ef5f22e275c8008b330aeb73161ae41bef9,Femenino,33,Bogotá D.C.,8,2019-12-03 21:33:03.993523-05,,Ciudad
111,1cfd819f-4f7a-42ba-b972-0e19b77b2875,7b9f05a4e424d97170f077cf7e695e7af59a85148cb9c3eb8df5863d2111ea62022c8b91d8df8d1826cc2c48bc326f6bb61da418961c3453365d53483094df6e,Femenino,33,Cundinamarca,3,2019-12-03 21:38:29.442261-05,,Centro Urbano
112,9b2f46e1-b6f5-47af-b261-bd9a7e088e69,8f2a4e8fe4f46de2d0ba8430392357e99e3163b9f38f219d1253982302af55a4935d87fdd0720a046d81838d3599d1d7fd8bc501b4f3dfcccc5dda3f40818f1b,Femenino,27,Santander,5,2019-12-03 21:39:19.073242-05,,Ciudad
113,3ef5cd10-342b-405e-8a1e-1f64d9ea20d7,23d47d83f932922454110a3a7b2c0fa355f04c1dcfcb260324e9447adf8d3a030a3628f962bd74e108869c587021a35774a9160f9c9ca7816416e5c97bb944bb,Femenino,36,Valle del Cauca,0,2019-12-03 21:42:26.441382-05,,Centro Urbano
114,d29cf58c-09ee-43b5-a6db-6696aa619b8c,2cc35c31a3c9341abc90e435cce97a6ecc7343cf2be6756e4e4e55ef3e74bae4e541660f159490662f3d6677de6162304e665d6104c1111a41d0a396b0399b74,Femenino,44,Bogotá D.C.,6,2019-12-03 22:01:27.096177-05,,Ciudad
115,6958ccb5-76a6-4c9c-88f9-66f7a3df35c4,86fb42d7724249c1b9451898bd64b657c0b694e72b8ecdf145eeec04b93b9fe81060db1fa1616207c7c615ff9021bfa06a68f07cfc0b061735cfa7038813725b,Masculino,33,Bogotá D.C.,5,2019-12-03 22:02:12.335988-05,,Ciudad
116,5fb8aa56-27c5-4ab3-9ce8-249509a7fe71,20da7d2b171e053a45d540ea88fd648002b7246aca74c61a26c3e96f55690988386d981dcc5e17d57c246c082ed9d1df8dd8c3044c21755792ed0d12743f6055,Femenino,35,Bolívar,0,2019-12-03 22:02:15.747826-05,,Ciudad
117,88a24ec0-6d83-4851-b0e5-ee27aed35724,510de3a1c0d5a12d6fb50c3d15843cb0ca5724729638d9933e53df99564d551c13daa582be8e0081143d80f1a789ea5d540ee822a9d197d79c876a7c3e216eeb,Femenino,49,Bogotá D.C.,5,2019-12-03 22:03:24.117436-05,,Ciudad
118,88a24ec0-6d83-4851-b0e5-ee27aed35724,510de3a1c0d5a12d6fb50c3d15843cb0ca5724729638d9933e53df99564d551c13daa582be8e0081143d80f1a789ea5d540ee822a9d197d79c876a7c3e216eeb,Femenino,49,Bogotá D.C.,5,2019-12-03 22:03:24.161011-05,,Ciudad
119,88a24ec0-6d83-4851-b0e5-ee27aed35724,510de3a1c0d5a12d6fb50c3d15843cb0ca5724729638d9933e53df99564d551c13daa582be8e0081143d80f1a789ea5d540ee822a9d197d79c876a7c3e216eeb,Femenino,49,Bogotá D.C.,5,2019-12-03 22:03:27.401369-05,,Ciudad
120,88a24ec0-6d83-4851-b0e5-ee27aed35724,510de3a1c0d5a12d6fb50c3d15843cb0ca5724729638d9933e53df99564d551c13daa582be8e0081143d80f1a789ea5d540ee822a9d197d79c876a7c3e216eeb,Femenino,49,Bogotá D.C.,5,2019-12-03 22:03:27.5985-05,,Ciudad
121,88a24ec0-6d83-4851-b0e5-ee27aed35724,510de3a1c0d5a12d6fb50c3d15843cb0ca5724729638d9933e53df99564d551c13daa582be8e0081143d80f1a789ea5d540ee822a9d197d79c876a7c3e216eeb,Femenino,49,Bogotá D.C.,5,2019-12-03 22:03:28.762866-05,,Ciudad
122,88a24ec0-6d83-4851-b0e5-ee27aed35724,510de3a1c0d5a12d6fb50c3d15843cb0ca5724729638d9933e53df99564d551c13daa582be8e0081143d80f1a789ea5d540ee822a9d197d79c876a7c3e216eeb,Femenino,49,Bogotá D.C.,5,2019-12-03 22:03:28.762883-05,,Ciudad
123,88a24ec0-6d83-4851-b0e5-ee27aed35724,510de3a1c0d5a12d6fb50c3d15843cb0ca5724729638d9933e53df99564d551c13daa582be8e0081143d80f1a789ea5d540ee822a9d197d79c876a7c3e216eeb,Femenino,49,Bogotá D.C.,5,2019-12-03 22:03:29.123655-05,,Ciudad
124,88a24ec0-6d83-4851-b0e5-ee27aed35724,510de3a1c0d5a12d6fb50c3d15843cb0ca5724729638d9933e53df99564d551c13daa582be8e0081143d80f1a789ea5d540ee822a9d197d79c876a7c3e216eeb,Femenino,49,Bogotá D.C.,5,2019-12-03 22:03:29.365826-05,,Ciudad
125,88a24ec0-6d83-4851-b0e5-ee27aed35724,510de3a1c0d5a12d6fb50c3d15843cb0ca5724729638d9933e53df99564d551c13daa582be8e0081143d80f1a789ea5d540ee822a9d197d79c876a7c3e216eeb,Femenino,49,Bogotá D.C.,5,2019-12-03 22:03:29.36586-05,,Ciudad
126,88a24ec0-6d83-4851-b0e5-ee27aed35724,510de3a1c0d5a12d6fb50c3d15843cb0ca5724729638d9933e53df99564d551c13daa582be8e0081143d80f1a789ea5d540ee822a9d197d79c876a7c3e216eeb,Femenino,49,Bogotá D.C.,5,2019-12-03 22:03:29.759059-05,,Ciudad
127,88a24ec0-6d83-4851-b0e5-ee27aed35724,510de3a1c0d5a12d6fb50c3d15843cb0ca5724729638d9933e53df99564d551c13daa582be8e0081143d80f1a789ea5d540ee822a9d197d79c876a7c3e216eeb,Femenino,49,Bogotá D.C.,5,2019-12-03 22:03:29.806066-05,,Ciudad
128,6321f090-d165-4801-b8dc-9f2537b6f0f3,92e4ea8b332a12c56a43af1c8923af2b9f0fcd61a5d2043fab9341a0cc4351ae8809b958f6098277012ee7d02dbdd71d509fa34890fa40e200dd7f5b477c4b70,Femenino,29,Bogotá D.C.,5,2019-12-03 22:16:50.793352-05,,Ciudad
129,212e5dca-0234-49af-9df2-0cb4b003d5dd,91c2214e4913292ead7ca4aa30fe253aa70d86326c725f1c1396605b92d72ffa5e3201c9807180345536da65c76d6dd5e72808ad148a495f867a8b22d0e58b87,Femenino,53,Santander,5,2019-12-03 22:31:51.65164-05,,Ciudad
130,27f4a7c0-ee42-460f-a191-773e7ceee725,4f9d2dc815a0c9dcf23665d8eedd2f5daecb667214b9a4e91f69518874cbcd55a7cbd8614ce1e47b19f48d53555ed007244a9dd3a9aea1a0d7a8258523c02f38,Masculino,21,Santander,0,2019-12-03 22:39:57.942325-05,,Centro Urbano
131,bb6c31b0-d53f-49f5-bc5b-ea21e87d0904,7f930a0739c3de29a75db8bde39bf2684243b4fc0de0fb2ad1a911ff523770573f0fd50256b2b20c137fb2cde06f5233c97180604732937f8f73645063ba4d16,Femenino,23,Bogotá D.C.,7,2019-12-03 22:53:00.259038-05,,Ciudad
132,6fab6d20-c138-4f50-95b9-8dabddd71df1,81fc9d6e480bd517c5814a09823e1d8bfdcca0fa3e3103342659504ce6786457eeaef10e5b2dd757b519d2ac089b073951c899b5eab9d4e1db0a28faef91ae23,Femenino,28,Caquetá,3,2019-12-03 22:54:05.2892-05,,Centro Urbano
135,4781c7ea-179d-4b2b-be41-f98f53931512,dd59423ce0c75a62b1284c573c629c91108814271cf201a0b0b25e19ca6900dd88521d5314614eff6b0ed57233b8e246a8486803a4cbf702faf930be7b7ffbe9,Masculino,23,Bogotá D.C.,0,2019-12-03 23:10:25.836095-05,,Ciudad
139,5195da9a-9811-4ae0-90a4-00fc033cc460,3d81be3b9f51c8b227babbf4708658d66f26ff392c86f8eabf0a96a3e3d3571b2fdee7354c62848543d5f69fc6203f494d42b8fbf49a1ea35a0d31face9b5db0,Femenino,61,Cundinamarca,5,2019-12-03 23:56:03.429628-05,,Ciudad
142,df8e6cf3-3da2-4ac8-a8c4-56e7d25816c1,73f2782fc50e47580e86bf4dc58ba9b6e9ed3811b335db9497fa24381a4bc8cb194d156a37c0c781ca282681fe8f79f488a56fac3d204051c368757edc76c323,Masculino,19,Antioquia,4,2019-12-04 00:02:40.844514-05,,Ciudad
147,0484b503-f726-4d08-a8d2-d2208dc14d9c,a90fa90c6c279b6864af6993ac02eaa1ccfb86f110227f48d28a5ac4e395ffc0894ab49df554c1861102e0efb96ac5e5b974fbf40a591c3d9b57fa7c4c029fd0,Masculino,28,Bogotá D.C.,5,2019-12-04 04:41:05.910618-05,,Ciudad
151,633d7b3d-40c1-4a2a-9933-e1fe8540b845,ad20291bc3f1a896fd0d26cd86854e2c6f8cead83c063796875909183fbd0936f52f65eb4a332b946148b15a68d9c9f2e4c98544fb3cbd9fa8648b729b014551,Masculino,27,Bogotá D.C.,3,2019-12-04 06:24:17.966324-05,,Ciudad
155,293ab7d9-0c49-4d12-8329-1ba7d2434bab,55a912f33cb474f3ad2e24fc8c1aa27bd2cd6ebf700fc1fe221ea1a17f6dcbc10289047e615d05ef48f7f8b39956f90e9f9346c2969e63152cb9f027ff1db72d,Femenino,33,Santander,5,2019-12-04 06:43:57.118095-05,,Ciudad
160,95b8e5f4-af13-491f-b706-bbe07803036b,8c0fac4ba208666647fb8d907126012f6d16fcaba977aac8b6b7271f67160d5c5672299ef6213749fd9bf20c72161a0937ecf9fcb0b8ce121a462326472b8cdf,Femenino,48,Antioquia,5,2019-12-04 07:20:55.378366-05,,Ciudad
133,37081a7d-5326-47a5-91b4-67393b283857,c6a947c84089741f85935b7316b996d91f808420e34a5b2c6a3488f269147f1e7c80d8b7faf2dcb5b4a185e5229eca7c5965973780464467ca4605c0e140f4c0,Masculino,41,Norte de Santander,5,2019-12-03 22:58:27.518168-05,,Ciudad
134,55b518fe-98ee-4a14-b23d-b31776cdca1b,74a27e785637529b1753b498ac180b3a0a9851c3fb9146e445cc5406a7bac599563aee10df2de1b9639b8c3befe60f711a5d2321ac7cd27355b91a924243a6c8,Femenino,44,Antioquia,5,2019-12-03 23:09:28.965166-05,,Ciudad
136,26e147d0-3a86-471f-8ddb-41fcf85e442d,027a0a5787be729b7db1fd41ec1d9dc1eb5dadad8c98f155425368008604bc90128e5a63f898eed4ba702df64a4bb97ae77738e62fcddae45ff48b78cb6e535b,Masculino,29,Bogotá D.C.,3,2019-12-03 23:39:23.879453-05,,Ciudad
137,49d0e51d-dd78-4dd5-abea-23da09711485,10d5e35fa0b98da0805ae7b03be975fc33f68f5d728ad220a5e4c63bebc975f701b577395b95559e3240b55206e9bde1142d5da93f35652ca0b3d56940dee410,Femenino,26,Antioquia,10,2019-12-03 23:50:39.518283-05,,Centro Urbano
138,ca948cb8-9b7c-412a-8c6d-f41f3cb9732c,d6bd737bd9f175904f7319245097e2242b49362e8bc8a52d17a944418e1379b972ee9db9e01033f6e5978cc9bc965d05912a58bf95fa099ccbaf5bc76105f1eb,Masculino,40,Bogotá D.C.,5,2019-12-03 23:50:42.74801-05,,Ciudad
141,20327b81-5e30-4b20-bcd7-44ca3021c7dc,37eeb8d536754c7890d95c7a40df0e9f794d9963295094637d46459e9c6f5caac03e38560da259a93da018e010e99905a8ce3523c2a141d9b2c4f76f937ae5dc,Femenino,25,Bogotá D.C.,7,2019-12-04 00:02:03.571936-05,,Ciudad
143,df8e6cf3-3da2-4ac8-a8c4-56e7d25816c1,73f2782fc50e47580e86bf4dc58ba9b6e9ed3811b335db9497fa24381a4bc8cb194d156a37c0c781ca282681fe8f79f488a56fac3d204051c368757edc76c323,Masculino,19,Antioquia,4,2019-12-04 00:06:56.131636-05,,Ciudad
145,92cdd826-4d8b-4d3d-bb42-96ba90bda7c5,a63da9674107162fdfa7c731751b281a89b7e21dd9012ca03811b1b66646fb87def75c46089f988de835f1a374820804e5318d943579c6edb60b8547b64249fd,Femenino,30,Cundinamarca,4,2019-12-04 03:16:15.55243-05,,Ciudad
149,65eee25c-795b-4ce4-807f-c3cd84f36f60,e8e609607748750878277c5b49dfbe6ecc3c0fa997d6a41f6b182dfd235b9841b09754a11d65dfd61820109dd5d9cb93ef7f86375fdf1a47881af7850880f7aa,Femenino,43,Bogotá D.C.,6,2019-12-04 06:08:33.41593-05,,Centro Urbano
153,87736b31-2612-465c-b060-7f2933fcfa08,bb3d7fe6679bb4bbf135bde70f4e5cb2a645758ab09f9e46c8c4c4353b44b8737d2b9b56ba7c94e5142a7576ee93bd03778a6406271fb4bf1edd333a9de89f02,Femenino,38,Bogotá D.C.,5,2019-12-04 06:36:27.868721-05,,Ciudad
157,2ac94b25-cf3d-4f59-8d94-e03e338cc058,d501979bd5d00f903a7c7009cf109afad2cf2ecfa0cc33dd9da40ae90a3abc6682e2c50d320f6d1491f24b0e9f03ee5f8bdcaae9dc4acaa744fe1f4fc4e9e626,Masculino,41,Norte de Santander,5,2019-12-04 07:05:34.02959-05,,Ciudad
161,3f78ed33-669b-487c-88fc-5aa84c3a8467,332c4a5d85789bc3d6eeaba65337e7d65eba7eeeefebb0bab63eb7ad6aa8aa81c6dfed49eefcd7fd6b8b13b6ffb7d9c0b743b41b74455157e08ddb62b3dfb3a5,Masculino,34,Antioquia,2,2019-12-04 07:25:37.662387-05,,Ciudad
162,ea8c8faf-2007-4e4d-815a-48fa0f46c424,b451e8a712ab91bc3d65aff519c155ac7c8ef22975a7533c3835235cd5fa391e7523f36412a979e80011e887cbd0718e385e1fe8d45ae3ec8aefa619483256c7,Masculino,39,Bogotá D.C.,2,2019-12-04 07:29:41.391514-05,,Ciudad
164,ce469d08-df32-4329-9d3e-228030b0775d,fd4f3a58e1b1c0c36749bf1f8b8578c02e8bf75eba660ee3d767bf73cb28f4c3778912f84826bd0d2309a6a04c29903742db69ce60c76c4d1d5a06ccf9ed01a4,Femenino,30,Valle del Cauca,1,2019-12-04 07:33:18.593958-05,,Ciudad
165,2c19e006-27d5-49ce-8048-c66a28a475d0,922a34058fb255f53825196860ab8a450359d087dc0a3a013fdd1016e074d3a3be4af505bab288526a5459727cb88ba415dc1f0ac0b4ac72149f38827a6cdc65,Femenino,68,Bogotá D.C.,3,2019-12-04 07:42:14.74787-05,,Ciudad
166,9cf65ee6-eb76-422f-99a6-b30865b34157,0e5643d60df4d859bbf3645151a316e03fef8fdfeb8ec79e059e23c476490efe72852f929b86a766978fd617c2a1b50682b847814244f85b5adeff4a3bc4eb06,Masculino,35,Bogotá D.C.,2,2019-12-04 07:43:00.846529-05,,Ciudad
167,12344ebe-47dc-490d-9ee4-7a853eee6e3f,a80460373643ae0531027fa8394e4c0978bf8b9686b57641e01b333c12d825cad9fafc2d74d90e58dfc6e3af5a4aa2e6295372eeab9b2ea5ae65be921f86d722,Masculino,23,Bogotá D.C.,5,2019-12-04 07:53:33.288762-05,,Centro Urbano
170,3f3bfd19-8ea0-40fb-ac50-ad3b3bc428d5,7eca120745a760d4f8029503971dd761da6d438f33ecf51f1cd2e102d2bb525e1120513e7c791fa6f5bc8f8df3cec582a8d1a360b36a0254afdccb949e5994d1,Femenino,25,Santander,4,2019-12-04 08:04:59.382776-05,,Ciudad
140,69d29b6c-5073-4892-889f-6cf922d02ff2,5d822258924e977a57863061a61da6c4222e52968a322f61b61ab86900cfbca93f775e9b9eb42205394d2d75932b74386337ce586854d6f18f6cbc3b2c2f0c2e,Masculino,27,Antioquia,0,2019-12-03 23:59:08.227468-05,,Ciudad
144,23b12ba9-8a97-42b9-a1f9-e96da910b769,fac44b8c41ea789762892bb5fe19ce580448231fc1e7a8cc529e2143604a81a2eaa292264d91541abb86c85119e9b930f6cd6d10c75211838986569fe9a7aa49,Femenino,40,Cundinamarca,4,2019-12-04 01:55:50.674124-05,,Centro Urbano
146,af5bb701-03f8-4fcb-a2c9-69d4d5fda439,9b0022bc6d101532528169d8ad13f6d93dbfb631621df61e17aa2847db76642e79d7e7c3ae1e4a93fd394a7d120be3c56dd4eaf9784e4d45e19b19d59cd8b6bd,Femenino,32,Bogotá D.C.,4,2019-12-04 03:31:31.401918-05,,Centro Urbano
148,288ea4df-631e-45a7-ac0f-cac165cf4dd4,c9fefb124d02533ae83df6386deb88e75d211644f3fff717b86abeee18474476ef14a8ad87299b34477f024ab6eae9503475806585d43f75602f638a89ceb614,Femenino,33,Bogotá D.C.,5,2019-12-04 06:04:19.201428-05,,Ciudad
150,c80d7afb-9903-4839-8912-4f05844a3b6f,2a162512d36d7f10f665d0539d83fdbb6ef23bff57c320a16681d07919ce3bf5c189c50a7926998c5b47ca529b06ae7323d8b10e692705df916095eca204094a,Masculino,48,Valle del Cauca,5,2019-12-04 06:10:21.016425-05,,Ciudad
152,23172def-97f8-4640-a978-b2aeccc03f41,356921dd0ccb4f719cc1af552aef8aa4c9310666cb7b57a79bfe2f6abe42bc0f1b9418b44e635e78160eb0434b5cb73b6008d8db3e2c5919a19c530815438968,Femenino,50,Bolívar,5,2019-12-04 06:25:39.690685-05,,Ciudad
154,d8fbef59-f273-450b-a2b2-a20de260c5d0,372766ab42b98c98545a36f8b5a9f6dbfaf9f2b5d60a8dc972e0172b89567f1cb8849fa701493d7b4bdbbeba1ebb42afd9cebdcb50f4c0fce254b91911339057,Femenino,43,Bogotá D.C.,5,2019-12-04 06:36:38.686124-05,,Ciudad
156,5969b6d8-7f94-4313-9f92-c8adea27b47c,d0fa6d3a7e0a9c0428476c73d7024964fc73e18065daa7abd582f83162193953d03268cf7a93ab5a09d1ceb56a02128dc088edb81ab727448beea6eb71be4a16,Masculino,27,Santander,5,2019-12-04 06:51:19.006537-05,,Ciudad
158,c24e7f03-fa62-4cc7-81ae-aeac9c5b9f1d,086c39d18b8f71dfaf222881ce9a14773c4b628ed38b829a57b07af3511f8760571cd3051aaf0c6f6058fbea24686032c904b8561430735a4285fc65bb4bc0e6,Masculino,26,Bogotá D.C.,4,2019-12-04 07:12:56.725486-05,,Rural
159,9d3cc26c-fbd3-40a3-a6b6-67628e16314b,a384bc5c14e7892c6b56bc0a58ffee8595e3956f97250eae9f8b0b4fb35ecd2d17de1afa6753ac39322db84670e1fa3d91d2fc6cd5208d02f83d0acc2dabf390,Femenino,38,Antioquia,5,2019-12-04 07:15:39.932153-05,,Ciudad
163,5e2d083d-82ec-43a1-a2ff-4c5f004de0f0,a32965aa75fdc79e19482b52032a81f755f202fded288d5d97a18a3e1f313d388a630d24a3aba7ac7d5a0ce33e7515323748df24f1aee436fb647315437d4f3b,Femenino,40,Antioquia,5,2019-12-04 07:31:20.334217-05,,Ciudad
168,996b6d8b-b16a-4562-a3a4-ff5261d6f9b2,f5fd2b0d8e03b0dfac10fda972b92a7956709fd8d5bd42f52b5fa7ae488407d2809da493e62c98ae643c45bc7ddf0f06064ea93f172f84d6bda8c2665e15cb90,Masculino,23,Bogotá D.C.,3,2019-12-04 07:58:06.511629-05,,Ciudad
169,f0a4b0ab-1b1f-49cc-9896-6f95f5cc752e,150bb3233287de8cd7ce1994c47dfa1ab8ff2e7e0bcc8ff5bb5ab10f1f087479c01eee01ee577f1039831985fb8718aaebb2aa79182a069ecab317813828c4c7,Femenino,25,Bogotá D.C.,4,2019-12-04 08:04:55.289414-05,,Ciudad
171,cc6722a5-2b46-45eb-a601-839a552da9e3,16f8cf23b41e707aca6637547edb750ad171704b547e5af6d076e3419ee7d8e9c33473ed605136dd8e024ec6ed70ae1d56941253beb326dd45218b6cab3bcaf5,Masculino,29,Bogotá D.C.,5,2019-12-04 08:08:04.80125-05,,Ciudad
172,0ed5b5e8-750c-4c65-aaff-c8d162329340,2c2635cbace06024c6e47fd4522343d6c35b8134a3596d39fcd52ad9a27a6927d2f5d311be685b37de068e1980e43255b356a90fb7120d5373a693be582d17aa,Masculino,29,Nariño,2,2019-12-04 08:08:11.418017-05,,Centro Urbano
173,65e0409a-9499-4d3d-9680-83ccff7370a5,106e61b64e61f481cd7681db456a4993a772515925eddbcd009308e77e31ae53c7ff9e963887635d4a296a85fd4674fc73ee21177d4a7a846e587b2446fe648d,Masculino,28,Valle del Cauca,2,2019-12-04 08:17:12.413329-05,,Ciudad
174,68f27f3b-67f0-429d-b064-28942e9a9a39,599f5c55d098dd1f3ca7972d37edfd576e58f6997cd695e421d86e3e0edc5689cfa037e87b5351a8349d80b25a54e14821b10ec9e3cdd65838b8c8b7f55befba,Femenino,23,Bogotá D.C.,4,2019-12-04 08:18:22.851246-05,,Ciudad
175,dd8e6ff1-a5f7-48ed-866d-388ded2e752c,2c978fbb249e07aced5c6535097b90922fee5d10981bf59c1096495f085fe122ab558fa8d7e3c7e2cd06c9b954a0bb7cbf7010b33f99bf4801a94bb4b707a9a0,Femenino,42,Antioquia,5,2019-12-04 08:22:48.53086-05,,Ciudad
176,57c00031-2fb2-4ac9-81c8-430e912ee18e,dcbace39d3ab1ce01d082bdddb4c14644bd9e2a8ae65c8f4d923070dac79514c145d4136950df1b235de73e7f814df56ec1a91cfa0027bed71bf37e5879629fd,Masculino,27,Antioquia,3,2019-12-04 08:26:53.882138-05,,Ciudad
177,3572d5be-e912-419b-9242-1936783db46a,85bd0a91abf110d73bf1640713abb76a5f50c12465a03ae9952e2c8142d8d278bc3a2e4295b1e71a0e92af7c835312088465bef7b8da6ef69efbe0456e7a61f7,Masculino,18,Cundinamarca,4,2019-12-04 08:36:47.348205-05,,Ciudad
178,70fa5c85-04d3-4c5d-9382-a7227d273d1f,7bb28431eaa16e41fcdc4a887a4b5055f7735a223acbbb9fe33fd9590ee3db7fbe781021321d4ceed4b9b9727abd7aa788c2426d910f84f32ad3222fafcadd60,Masculino,33,Bogotá D.C.,6,2019-12-04 08:37:02.720216-05,,Ciudad
179,94955227-f6dc-4822-8c53-a1a1df5ded48,7648337c8ddf90d9999a74f0fc6443f59c1d90fb185a054804ad540946a9ffec287984fa8de4cf13657df8e7086f6e85c4eea0f2bfcae41db82aa13aba9af60e,Masculino,58,Norte de Santander,5,2019-12-04 08:38:59.925503-05,,Centro Urbano
180,84c99c27-f173-43dd-b94a-78f906944e87,cee1b08720b9b70dacd99f4b56b60f8d5a719faaa6c1a8ffbe69866909d94b142b8168f0f4f735439d4566c74006ac9742a0c8966b2f7a017d52a247e4f8d5fe,Masculino,34,Bogotá D.C.,6,2019-12-04 08:39:55.438982-05,,Ciudad
